player,pos,season,pred_ppg,avg_pick,raw_year_exp,capped_year_exp,threshold,experience_cohort,projection_tier,played_games,active_ppg,season_points,managed_points_above_waiver,forecast_managed_points,managed_residual_points,managed_miss_30,managed_upside_20,boom_weeks,pred_salary,pred_salary_raw,actual_salary,actual_salary_observed,training_through_year,data_rolling_origin,normalization_uses_target_actuals,method_version
Elijah Moore,WR,2025,3.7884330330702687,285.36,4.0,4.0,9.0,threshold_or_below,fringe,9,2.7888888888888888,25.099999999999998,4.199999999999999,0.0,4.199999999999999,False,True,1,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Emeka Egbuka,WR,2025,9.459904806433176,82.14,0.0,0.0,9.0,threshold_or_below,starter,15,11.093333333333334,166.4,77.60000000000001,39.35847690293082,38.24152309706919,False,True,4,13.36287313905765,12.749415651621227,27.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Garrett Wilson,WR,2025,11.815412983929807,33.62,3.0,3.0,9.0,threshold_or_below,elite,7,12.12857142857143,84.9,47.1,77.04660774287692,-29.946607742876914,True,False,2,41.41821813696621,40.80476064952979,27.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
George Pickens,WR,2025,10.0841035481046,57.35,3.0,3.0,9.0,threshold_or_below,elite,15,16.413333333333334,246.2,146.70000000000002,49.34565676967361,97.3543432303264,False,True,7,20.990142433268772,20.37668494583235,29.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Greg Dortch,WR,2025,4.238542188036059,315.12,4.0,3.0,9.0,threshold_or_below,fringe,12,5.383333333333334,64.60000000000001,20.000000000000004,0.0,20.000000000000004,False,True,4,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Isaac Teslaa,WR,2025,4.067481907891684,225.78,0.0,0.0,9.0,threshold_or_below,fringe,12,4.8500000000000005,58.2,18.2,0.0,18.2,False,True,5,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Ja'Marr Chase,WR,2025,16.514336401655605,1.21,4.0,4.0,9.0,threshold_or_below,elite,14,15.857142857142858,222.0,132.7,152.22938242648968,-19.52938242648969,False,False,3,102.03818095082109,101.42472346338467,106.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Jack Bech,WR,2025,5.9002000253990445,197.73,0.0,0.0,9.0,threshold_or_below,depth,11,2.9454545454545453,32.4,1.0,0.0,1.0,False,True,0,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Jahan Dotson,WR,2025,3.9935170275458423,298.07,3.0,3.0,9.0,threshold_or_below,fringe,12,3.0583333333333336,36.7,4.8999999999999995,0.0,4.8999999999999995,False,True,2,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Jakobi Meyers,WR,2025,9.029337018815882,81.07,6.0,7.0,9.0,threshold_or_below,starter,14,9.25,129.5,40.900000000000006,32.469392301054114,8.430607698945892,False,True,4,13.590846448842878,12.977388961406456,14.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Jalen Coker,WR,2025,5.298698584236698,226.18,1.0,1.0,9.0,threshold_or_below,depth,9,6.4,57.6,15.599999999999998,0.0,15.599999999999998,False,True,2,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Jalen Nailor,WR,2025,4.899643756981681,254.24,3.0,3.0,9.0,threshold_or_below,fringe,15,5.52,82.8,29.6,0.0,29.6,False,True,3,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Jalen Tolbert,WR,2025,5.152871193327266,265.4,3.0,3.0,9.0,threshold_or_below,depth,9,3.466666666666667,31.200000000000003,6.800000000000001,0.0,6.800000000000001,False,True,2,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Jalin Hyatt,WR,2025,3.5738540130931353,309.55,2.0,2.0,9.0,threshold_or_below,fringe,5,1.2,6.0,0.0,0.0,0.0,True,True,0,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Jameson Williams,WR,2025,9.900771764242833,55.07,3.0,3.0,9.0,threshold_or_below,elite,15,12.166666666666666,182.5,103.4,46.41234822788533,56.987651772114674,False,True,7,21.900726115335345,21.28726862789892,21.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Jauan Jennings,WR,2025,8.355899093683242,87.98,5.0,5.0,9.0,threshold_or_below,starter,13,10.392307692307693,135.1,60.300000000000004,21.694385498931865,38.60561450106814,False,True,7,9.126769038915098,8.513311551478676,3.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Jaxon Smith Njigba,WR,2025,12.02620045541476,31.72,2.0,2.0,9.0,threshold_or_below,elite,15,19.753333333333334,296.3,195.0,80.41920728663615,114.58079271336385,False,True,9,27.0,27.0,27.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Jayden Higgins,WR,2025,7.561129733086436,126.98,0.0,0.0,9.0,threshold_or_below,starter,15,5.86,87.9,23.300000000000004,8.97807572938298,14.321924270617025,False,True,3,5.531123549532248,4.917666062095826,4.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Jayden Reed,WR,2025,8.450383650274247,101.59,2.0,2.0,9.0,threshold_or_below,starter,4,8.475,33.9,7.299999999999999,23.206138404387957,-15.906138404387958,True,False,1,6.6152224893715,6.001765001935078,4.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Jaylen Waddle,WR,2025,9.948810197633566,66.54,4.0,4.0,9.0,threshold_or_below,elite,15,11.206666666666667,168.1,76.00000000000001,47.18096316213706,28.819036837862953,False,True,5,20.12187208027278,19.508414592836356,19.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Jaylin Noel,WR,2025,5.040120587226913,225.94,0.0,0.0,9.0,threshold_or_below,depth,12,3.4583333333333335,41.5,7.300000000000001,0.0,7.300000000000001,False,True,3,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Jermaine Burton,WR,2025,4.098673529762409,315.06,1.0,1.0,9.0,threshold_or_below,fringe,0,0.0,0.0,0.0,0.0,0.0,True,True,0,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Jerry Jeudy,WR,2025,9.446547172101498,70.5,5.0,5.0,9.0,threshold_or_below,starter,15,5.773333333333334,86.60000000000001,22.100000000000005,39.14475475362397,-17.044754753623966,True,False,2,11.0,11.0,11.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Jordan Addison,WR,2025,9.32495400428547,84.91,2.0,2.0,9.0,threshold_or_below,starter,12,8.608333333333333,103.3,34.6,37.199264068567516,-2.599264068567514,False,False,2,10.756266094276391,10.142808606839969,12.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Jordan Whittington,WR,2025,5.244713433516141,290.31,1.0,1.0,9.0,threshold_or_below,depth,13,2.1,27.3,0.0,0.0,0.0,True,True,0,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Josh Downs,WR,2025,8.434551780948986,106.8,2.0,2.0,9.0,threshold_or_below,starter,14,7.192857142857143,100.7,28.200000000000003,22.95282849518378,5.247171504816222,False,True,2,6.022731255782294,5.409273768345872,2.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Josh Reynolds,WR,2025,4.690174150370731,263.32,8.0,8.0,9.0,threshold_or_below,fringe,5,3.12,15.600000000000001,0.0,0.0,0.0,True,True,0,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Joshua Palmer,WR,2025,6.106812979418194,166.21,4.0,4.0,9.0,threshold_or_below,depth,10,4.23,42.300000000000004,1.6000000000000014,0.0,1.6000000000000014,False,True,0,1.6134574874364223,1.0,1.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Juju Smith Schuster,WR,2025,3.5817039478593937,319.68,8.0,8.0,9.0,threshold_or_below,fringe,14,3.757142857142857,52.6,7.3,0.0,7.3,False,True,4,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Justin Jefferson,WR,2025,15.662107134532784,5.87,5.0,5.0,9.0,threshold_or_below,elite,15,9.606666666666666,144.1,54.9,138.59371415252454,-83.69371415252454,True,False,0,89.71560792055743,89.10215043312101,91.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Kalif Raymond,WR,2025,3.2543600760159865,312.97,9.0,6.0,9.0,threshold_or_below,fringe,10,4.21,42.1,9.1,0.0,9.1,False,True,2,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Kavontae Turpin,WR,2025,4.551898680245588,289.08,3.0,2.0,9.0,threshold_or_below,fringe,13,4.361538461538462,56.7,8.2,0.0,8.2,False,True,3,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Kayshon Boutte,WR,2025,5.023501525586921,265.87,2.0,2.0,9.0,threshold_or_below,depth,13,8.553846153846154,111.2,49.2,0.0,49.2,False,True,6,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Keenan Allen,WR,2025,6.687362827151506,139.19,12.0,9.0,9.0,above_threshold,starter,15,9.193333333333333,137.9,48.900000000000006,0.0,48.900000000000006,False,True,4,3.046799645990298,2.433342158553876,2.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Keon Coleman,WR,2025,8.589369496867638,112.28,1.0,1.0,9.0,threshold_or_below,starter,11,7.418181818181819,81.60000000000001,26.500000000000007,25.42991194988221,1.0700880501177963,False,False,2,5.300451742688002,4.686994255251579,5.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Khalil Shakir,WR,2025,8.484136918887826,96.93,3.0,3.0,9.0,threshold_or_below,starter,15,8.306666666666667,124.6,41.50000000000001,23.74619070220521,17.753809297794795,False,True,3,8.239301180199934,7.625843692763513,7.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Kyle Williams,WR,2025,5.83338503971604,172.77,0.0,0.0,9.0,threshold_or_below,depth,11,3.9272727272727277,43.2,17.1,0.0,17.1,False,True,3,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Ladd Mcconkey,WR,2025,13.084878919278625,23.63,1.0,1.0,9.0,threshold_or_below,elite,15,10.153333333333334,152.3,67.10000000000001,97.358062708458,-30.258062708457985,True,False,2,19.0,19.0,19.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Luke Mccaffrey,WR,2025,4.490088072477124,294.2,1.0,1.0,9.0,threshold_or_below,fringe,7,6.685714285714286,46.800000000000004,14.000000000000002,0.0,14.000000000000002,False,True,3,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Luther Burden,WR,2025,7.194104346337323,136.88,0.0,0.0,9.0,threshold_or_below,starter,13,5.923076923076923,77.0,20.800000000000004,3.1056695413971624,17.694330458602842,False,True,2,3.589331027801234,2.9758735403648116,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Mack Hollins,WR,2025,3.1290121920484126,317.21,8.0,8.0,9.0,threshold_or_below,fringe,14,6.671428571428572,93.4,20.0,0.0,20.0,False,True,9,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Malik Nabers,WR,2025,14.715030343323786,10.09,1.0,1.0,9.0,threshold_or_below,elite,4,12.775,51.1,31.800000000000004,123.44048549318057,-91.64048549318056,True,False,1,79.5045004887876,78.89104300135118,73.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Malik Washington,WR,2025,4.903871760997326,266.15,1.0,1.0,9.0,threshold_or_below,depth,15,5.340000000000001,80.10000000000001,11.600000000000001,0.0,11.600000000000001,False,True,3,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Marquez Valdes Scantling,WR,2025,3.7673042381841606,293.1,7.0,7.0,9.0,threshold_or_below,fringe,7,2.357142857142857,16.5,2.4000000000000004,0.0,2.4000000000000004,False,True,1,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Marquise Brown,WR,2025,6.370029460554876,161.91,6.0,6.0,9.0,threshold_or_below,depth,14,7.792857142857144,109.10000000000001,33.400000000000006,0.0,33.400000000000006,False,True,4,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Marvin Harrison,WR,2025,12.394660145396465,37.23,1.0,1.0,9.0,threshold_or_below,elite,11,9.754545454545456,107.30000000000001,42.800000000000004,86.31456232634343,-43.51456232634343,True,False,1,34.67123453135366,34.05777704391724,36.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Marvin Mims,WR,2025,7.746792689914883,135.1,2.0,2.0,9.0,threshold_or_below,starter,13,5.230769230769231,68.0,20.700000000000003,11.948683038638123,8.75131696136188,False,True,2,2.291002487986167,1.6775450005497448,4.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Matthew Golden,WR,2025,9.875465740429165,87.44,0.0,0.0,9.0,threshold_or_below,elite,12,4.375,52.5,7.6,46.007451846866644,-38.40745184686664,True,False,0,14.495393742779727,13.881936255343305,30.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Michael Pittman,WR,2025,8.267017805436826,107.76,5.0,5.0,9.0,threshold_or_below,starter,15,10.96,164.4,78.4,20.272284886989212,58.127715113010794,False,True,7,8.854849107608743,8.24139162017232,8.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Michael Wilson,WR,2025,6.327293572410121,217.9,2.0,2.0,9.0,threshold_or_below,depth,15,10.253333333333334,153.8,74.80000000000001,0.0,74.80000000000001,False,True,5,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Mike Evans,WR,2025,11.145197873387968,39.0,11.0,9.0,9.0,above_threshold,elite,6,9.633333333333335,57.800000000000004,22.800000000000004,66.32316597420748,-43.52316597420748,True,False,1,36.1458539776185,35.53239649018208,31.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Nick Westbrook Ikhine,WR,2025,4.468119091647774,275.56,4.0,5.0,9.0,threshold_or_below,fringe,9,1.6,14.4,0.0,0.0,0.0,True,True,0,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Nico Collins,WR,2025,14.448507887184462,11.98,4.0,4.0,9.0,threshold_or_below,elite,14,13.678571428571429,191.5,98.80000000000001,119.1761261949514,-20.376126194951382,False,False,1,27.0,27.0,27.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Noah Brown,WR,2025,4.2126145884954225,290.45,8.0,8.0,9.0,threshold_or_below,fringe,4,2.7,10.8,0.0,0.0,0.0,True,True,0,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Olamide Zaccheaus,WR,2025,3.441733279914926,266.68,6.0,5.0,9.0,threshold_or_below,fringe,14,4.807142857142857,67.3,10.5,0.0,10.5,False,True,5,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Parker Washington,WR,2025,4.572142049792037,294.1,2.0,2.0,9.0,threshold_or_below,fringe,13,8.961538461538462,116.5,45.4,0.0,45.4,False,True,7,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Pat Bryant,WR,2025,5.369946922414722,200.68,0.0,0.0,9.0,threshold_or_below,depth,11,5.0181818181818185,55.2,8.700000000000001,0.0,8.700000000000001,False,True,2,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Puka Nacua,WR,2025,14.87772703939769,12.88,2.0,2.0,9.0,threshold_or_below,elite,14,20.95,293.3,198.5,126.04363263036305,72.45636736963695,False,True,5,78.66846664338738,78.05500915595096,65.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Quentin Johnston,WR,2025,6.074934326982741,191.95,2.0,2.0,9.0,threshold_or_below,depth,12,11.866666666666667,142.4,73.0,0.0,73.0,False,True,8,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Rashee Rice,WR,2025,10.07021840425696,59.04,2.0,2.0,9.0,threshold_or_below,elite,8,16.075,128.6,74.4,49.123494468111346,25.27650553188866,False,True,5,24.222707632066466,23.609250144630046,16.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Rashid Shaheed,WR,2025,8.066339006486974,130.58,3.0,3.0,9.0,threshold_or_below,starter,16,7.25625,116.1,31.4,17.06142410379158,14.338575896208418,False,True,2,3.7513572569874207,3.1378997695509985,2.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Rashod Bateman,WR,2025,6.5464295902127825,142.01,4.0,4.0,9.0,threshold_or_below,starter,12,3.725,44.7,11.100000000000001,0.0,11.100000000000001,False,True,1,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Ray Ray Mccloud,WR,2025,5.187825548549334,234.28,7.0,4.0,9.0,threshold_or_below,depth,5,2.08,10.4,0.0,0.0,0.0,True,True,0,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Ricky Pearsall,WR,2025,9.30709357017636,77.0,1.0,1.0,9.0,threshold_or_below,starter,8,7.950000000000001,63.60000000000001,23.900000000000006,36.91349712282175,-13.013497122821747,True,False,1,10.655081391044744,10.041623903608322,16.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Roman Wilson,WR,2025,4.98697985158405,239.33,1.0,1.0,9.0,threshold_or_below,depth,9,3.8444444444444446,34.6,13.899999999999999,0.0,13.899999999999999,False,True,2,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Rome Odunze,WR,2025,10.128068325153565,73.19,1.0,1.0,9.0,threshold_or_below,elite,12,10.933333333333335,131.20000000000002,67.20000000000002,50.049093202457044,17.150906797542973,False,True,4,16.85464949353522,16.2411920060988,13.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Romeo Doubs,WR,2025,6.718504064842505,171.32,3.0,3.0,9.0,threshold_or_below,starter,15,8.946666666666665,134.2,52.9,0.0,52.9,False,True,6,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Stefon Diggs,WR,2025,8.81968684735496,81.2,10.0,9.0,9.0,above_threshold,starter,15,9.993333333333334,149.9,62.400000000000006,29.114989557679365,33.28501044232064,False,True,5,11.0,11.0,11.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Sterling Shepard,WR,2025,3.1313156357084044,303.5,9.0,9.0,9.0,threshold_or_below,fringe,13,4.884615384615385,63.5,7.999999999999998,0.0,7.999999999999998,False,True,6,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Tee Higgins,WR,2025,12.484592405186678,30.46,5.0,5.0,9.0,threshold_or_below,elite,13,13.015384615384617,169.20000000000002,87.7,87.75347848298685,-0.0534784829868471,False,False,3,51.07267439331425,50.45921690587783,69.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Terry Mclaurin,WR,2025,10.753515368961093,45.12,6.0,6.0,9.0,threshold_or_below,elite,8,10.2125,81.7,30.6,60.05624590337749,-29.456245903377486,True,False,1,36.771843609125916,36.158386121689496,36.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Tet Mcmillan,WR,2025,10.986374651401746,51.05,0.0,0.0,9.0,threshold_or_below,elite,15,11.726666666666667,175.9,77.69999999999999,63.78199442242794,13.918005577572046,False,True,3,23.60132614392316,22.98786865648674,25.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Tim Patrick,WR,2025,3.6495953969229937,308.6,7.0,7.0,9.0,threshold_or_below,fringe,11,4.20909090909091,46.300000000000004,16.9,0.0,16.9,False,True,3,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Tory Horton,WR,2025,5.290441698877478,214.2,0.0,0.0,9.0,threshold_or_below,depth,7,8.22857142857143,57.6,28.1,0.0,28.1,False,True,4,1.6134574874364223,1.0,1.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Travis Hunter,WR,2025,10.352294208461418,67.4,0.0,0.0,9.0,threshold_or_below,elite,7,7.4,51.800000000000004,16.0,53.63670733538268,-37.63670733538268,True,False,1,19.652090804183736,19.038633316747315,27.0,1,2024,1,0,current_locked_spec_v5_compact_salary_features
Tre Harris,WR,2025,6.3723913432389985,166.46,0.0,0.0,9.0,threshold_or_below,depth,14,3.542857142857143,49.6,2.200000000000002,0.0,2.200000000000002,False,True,0,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Tre Tucker,WR,2025,5.094489004222551,245.43,2.0,2.0,9.0,threshold_or_below,depth,15,8.493333333333332,127.39999999999999,51.99999999999999,0.0,51.99999999999999,False,True,5,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Troy Franklin,WR,2025,5.221549050838659,233.53,1.0,1.0,9.0,threshold_or_below,depth,15,9.393333333333334,140.9,60.1,0.0,60.1,False,True,7,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
Tutu Atwell,WR,2025,5.308312269197327,271.16,4.0,4.0,9.0,threshold_or_below,depth,6,4.466666666666666,26.799999999999997,10.5,0.0,10.5,False,True,2,1.6134574874364223,1.0,,0,2024,1,0,current_locked_spec_v5_compact_salary_features
