league,domain,position,candidate,season,rows,production_rmse,opportunity_control_rmse,candidate_rmse,ppg_delta_vs_control,q90_events,opportunity_control_brier,candidate_brier,q90_brier_delta_vs_control,control_average_precision,candidate_average_precision,q90_ap_delta_vs_control
dk,rushing,QB,rush_first_downs_per_attempt,2022,43,3.3651715602372296,3.4562930106249685,3.427608283375607,-0.02868472724936133,5,0.06398256244148597,0.07164445021318575,0.00766188777169978,0.885,0.6783333333333332,-0.20666666666666678
dk,rushing,QB,rush_first_downs_per_attempt,2023,45,3.1335968003005648,3.200983171395863,3.0902572619475364,-0.11072590944832683,5,0.06520926494971598,0.06825848841523305,0.003049223465517073,0.7435897435897436,0.7435897435897436,0.0
dk,rushing,QB,rush_first_downs_per_attempt,2024,44,3.3252560094828088,3.32223749773475,3.2750024421096597,-0.04723505562509045,5,0.08510241802055145,0.0850898605205464,-1.2557500005047628e-05,0.3790476190476191,0.37487491548343477,-0.00417270356418431
dk,rushing,QB,rush_first_downs_per_attempt,2025,43,3.360335377777313,3.408129099615109,3.56785936435809,0.15973026474298102,5,0.10421083199122504,0.10654051206937741,0.002329680078152374,0.3072927072927073,0.26560439560439564,-0.04168831168831166
dk,rushing,QB,rush_gap_share,2018,40,3.939212698665726,3.9333730773739592,3.925420023568393,-0.007953053805566324,4,0.09451939336259582,0.09357806147125937,-0.0009413318913364527,0.09913194444444444,0.1105935730935731,0.011461628649128655
dk,rushing,QB,rush_gap_share,2019,40,3.6403882547334585,3.6070471368631436,3.680378843413656,0.07333170655051235,4,0.0834621343935946,0.08705085187191577,0.0035887174783211795,0.5515151515151515,0.44166666666666665,-0.10984848484848486
dk,rushing,QB,rush_gap_share,2020,42,4.059877299730801,3.8841140393824207,3.8923398280770276,0.008225788694606884,5,0.09045007844447128,0.09091462470168404,0.0004645462572127612,0.49428571428571433,0.5342857142857143,0.039999999999999925
dk,rushing,QB,rush_gap_share,2021,41,3.048571662006629,3.4467414494143442,3.5513718234446285,0.1046303740302843,5,0.07793127680871584,0.08069056708915107,0.002759290280435228,0.8242424242424242,0.7442424242424241,-0.08000000000000007
dk,rushing,QB,rush_gap_share,2022,43,3.3651715602372296,3.4562930106249685,3.450827051816035,-0.005465958808933635,5,0.06398256244148597,0.06379292789522371,-0.00018963454626225174,0.885,0.885,0.0
dk,rushing,QB,rush_gap_share,2023,45,3.1335968003005648,3.200983171395863,3.2089670093416376,0.007983837945774397,5,0.06520926494971598,0.06264384025960532,-0.0025654246901106598,0.7435897435897436,0.7435897435897436,0.0
dk,rushing,QB,rush_gap_share,2024,44,3.3252560094828088,3.32223749773475,3.3282187049812215,0.005981207246471332,5,0.08510241802055145,0.08335891276143087,-0.0017435052591205785,0.3790476190476191,0.4761064425770308,0.0970588235294117
dk,rushing,QB,rush_gap_share,2025,43,3.360335377777313,3.408129099615109,3.3984059825218984,-0.009723117093210387,5,0.10421083199122504,0.10750819705961352,0.003297365068388486,0.3072927072927073,0.3001498501498502,-0.0071428571428571175
dk,rushing,QB,rush_mtf_per_attempt,2018,40,3.939212698665726,3.9333730773739592,3.9209719867616855,-0.01240109061227379,4,0.09451939336259582,0.09476361728297088,0.0002442239203750557,0.09913194444444444,0.09330929487179487,-0.005822649572649566
dk,rushing,QB,rush_mtf_per_attempt,2019,40,3.6403882547334585,3.6070471368631436,3.6942421157524317,0.08719497888928807,4,0.0834621343935946,0.08307484784806365,-0.00038728654553094044,0.5515151515151515,0.5325757575757576,-0.018939393939393923
dk,rushing,QB,rush_mtf_per_attempt,2020,42,4.059877299730801,3.8841140393824207,3.878587356364046,-0.005526683018374889,5,0.09045007844447128,0.08973371459889462,-0.0007163638455766619,0.49428571428571433,0.5976190476190476,0.10333333333333328
dk,rushing,QB,rush_mtf_per_attempt,2021,41,3.048571662006629,3.4467414494143442,3.4524499716411454,0.005708522226801183,5,0.07793127680871584,0.07506346298255265,-0.0028678138261631902,0.8242424242424242,0.8369230769230769,0.01268065268065266
dk,rushing,QB,rush_mtf_per_attempt,2022,43,3.3651715602372296,3.4562930106249685,3.439567236179203,-0.016725774445765396,5,0.06398256244148597,0.05782229170294076,-0.006160270738545207,0.885,0.885,0.0
dk,rushing,QB,rush_mtf_per_attempt,2023,45,3.1335968003005648,3.200983171395863,3.2146799465869504,0.013696775191087251,5,0.06520926494971598,0.05911838584225098,-0.006090879107464996,0.7435897435897436,0.7496503496503497,0.0060606060606061
dk,rushing,QB,rush_mtf_per_attempt,2024,44,3.3252560094828088,3.32223749773475,3.293257405614477,-0.02898009212027297,5,0.08510241802055145,0.07682131937950086,-0.008281098641050588,0.3790476190476191,0.5727513227513228,0.1937037037037037
dk,rushing,QB,rush_mtf_per_attempt,2025,43,3.360335377777313,3.408129099615109,3.4686550155278395,0.06052591591273071,5,0.10421083199122504,0.11866120606169951,0.014450374070474475,0.3072927072927073,0.2584648684648685,-0.04882783882783881
dk,rushing,QB,rush_run_grade,2018,40,3.939212698665726,3.9333730773739592,3.9336496746928518,0.00027659731889251304,4,0.09451939336259582,0.1067522669164906,0.012232873553894782,0.09913194444444444,0.09768559613760852,-0.0014463483068359179
dk,rushing,QB,rush_run_grade,2019,40,3.6403882547334585,3.6070471368631436,3.5991699670271977,-0.007877169835945885,4,0.0834621343935946,0.08402432262358836,0.0005621882299937653,0.5515151515151515,0.488095238095238,-0.06341991341991349
dk,rushing,QB,rush_run_grade,2020,42,4.059877299730801,3.8841140393824207,3.9275063643996035,0.04339232501718282,5,0.09045007844447128,0.09105100660391359,0.0006009281594423072,0.49428571428571433,0.5342857142857143,0.039999999999999925
dk,rushing,QB,rush_run_grade,2021,41,3.048571662006629,3.4467414494143442,3.4467256021254307,-1.584728891357301e-05,5,0.07793127680871584,0.0793039172134337,0.0013726404047178647,0.8242424242424242,0.8600000000000001,0.03575757575757588
dk,rushing,QB,rush_run_grade,2022,43,3.3651715602372296,3.4562930106249685,3.4529213640172673,-0.003371646607701173,5,0.06398256244148597,0.06421546266094873,0.00023290021946276163,0.885,0.885,0.0
dk,rushing,QB,rush_run_grade,2023,45,3.1335968003005648,3.200983171395863,3.1424078044903236,-0.05857536690553955,5,0.06520926494971598,0.06362263947143226,-0.0015866254782837125,0.7435897435897436,0.7435897435897436,0.0
dk,rushing,QB,rush_run_grade,2024,44,3.3252560094828088,3.32223749773475,3.3566386823497703,0.034401184615020064,5,0.08510241802055145,0.08332792520326711,-0.00177449281728434,0.3790476190476191,0.4706518971224854,0.09160427807486632
dk,rushing,QB,rush_run_grade,2025,43,3.360335377777313,3.408129099615109,3.401955368569444,-0.006173731045664876,5,0.10421083199122504,0.1049263871463594,0.0007155551551343703,0.3072927072927073,0.32121212121212117,0.01391941391941387
dk,rushing,QB,rush_scramble_share,2018,40,3.939212698665726,3.9333730773739592,3.9387311824268263,0.005358105052867046,4,0.09451939336259582,0.09612318576899644,0.0016037924064006143,0.09913194444444444,0.10802287581699345,0.00889093137254901
dk,rushing,QB,rush_scramble_share,2019,40,3.6403882547334585,3.6070471368631436,3.653241201690166,0.04619406482702226,4,0.0834621343935946,0.08802396245020173,0.0045618280566071395,0.5515151515151515,0.26495726495726496,-0.28655788655788655
dk,rushing,QB,rush_scramble_share,2020,42,4.059877299730801,3.8841140393824207,3.8946466943766977,0.010532654994277024,5,0.09045007844447128,0.09045675589985834,6.6774553870579956e-06,0.49428571428571433,0.49428571428571433,0.0
dk,rushing,QB,rush_scramble_share,2021,41,3.048571662006629,3.4467414494143442,3.4464493605655417,-0.0002920888488024964,5,0.07793127680871584,0.07768100176552484,-0.0002502750431910006,0.8242424242424242,0.8242424242424242,0.0
dk,rushing,QB,rush_scramble_share,2022,43,3.3651715602372296,3.4562930106249685,3.454670221725839,-0.0016227888991293682,5,0.06398256244148597,0.06509811196281481,0.0011155495213288485,0.885,0.8583333333333332,-0.02666666666666684
dk,rushing,QB,rush_scramble_share,2023,45,3.1335968003005648,3.200983171395863,3.1990247683319697,-0.001958403063893499,5,0.06520926494971598,0.06192762757972198,-0.0032816373699939977,0.7435897435897436,0.7496503496503497,0.0060606060606061
dk,rushing,QB,rush_scramble_share,2024,44,3.3252560094828088,3.32223749773475,3.342701056005907,0.020463558271156757,5,0.08510241802055145,0.0862076511227115,0.0011052331021600553,0.3790476190476191,0.37610644257703074,-0.002941176470588336
dk,rushing,QB,rush_scramble_share,2025,43,3.360335377777313,3.408129099615109,3.413699408838589,0.00557030922348023,5,0.10421083199122504,0.11003453135544045,0.0058236993642154095,0.3072927072927073,0.25720375106564364,-0.05008895622706366
dk,rushing,QB,rush_yco_per_attempt,2018,40,3.939212698665726,3.9333730773739592,3.893450920475033,-0.03992215689892609,4,0.09451939336259582,0.09269608457847765,-0.0018233087841181689,0.09913194444444444,0.09958357614607614,0.0004516317016317051
dk,rushing,QB,rush_yco_per_attempt,2019,40,3.6403882547334585,3.6070471368631436,3.7019577028757507,0.09491056601260706,4,0.0834621343935946,0.08272577558169104,-0.0007363588119035508,0.5515151515151515,0.6441666666666666,0.09265151515151504
dk,rushing,QB,rush_yco_per_attempt,2020,42,4.059877299730801,3.8841140393824207,3.882473195943841,-0.001640843438579509,5,0.09045007844447128,0.09209208100076152,0.0016420025562902396,0.49428571428571433,0.5909090909090909,0.09662337662337661
dk,rushing,QB,rush_yco_per_attempt,2021,41,3.048571662006629,3.4467414494143442,3.455475528485388,0.008734079071043954,5,0.07793127680871584,0.07853881306488604,0.0006075362561702019,0.8242424242424242,0.8242424242424242,0.0
dk,rushing,QB,rush_yco_per_attempt,2022,43,3.3651715602372296,3.4562930106249685,3.4539166879185745,-0.002376322706393985,5,0.06398256244148597,0.06705826598363945,0.003075703542153488,0.885,0.9028571428571428,0.017857142857142794
dk,rushing,QB,rush_yco_per_attempt,2023,45,3.1335968003005648,3.200983171395863,3.1990354985104723,-0.0019476728853908831,5,0.06520926494971598,0.0656456122727885,0.00043634732307253066,0.7435897435897436,0.7435897435897436,0.0
dk,rushing,QB,rush_yco_per_attempt,2024,44,3.3252560094828088,3.32223749773475,3.3111763561452605,-0.011061141589489676,5,0.08510241802055145,0.08478110387573377,-0.00032131414481767484,0.3790476190476191,0.3790476190476191,0.0
dk,rushing,QB,rush_yco_per_attempt,2025,43,3.360335377777313,3.408129099615109,3.4316832980529783,0.023554198437869545,5,0.10421083199122504,0.10643792209182204,0.002227090100597004,0.3072927072927073,0.3116883116883117,0.00439560439560438
dk,rushing,QB,rush_ypa,2018,40,3.939212698665726,3.9333730773739592,3.931279954581895,-0.002093122792064417,4,0.09451939336259582,0.09548546702191293,0.0009660736593171126,0.09913194444444444,0.09565972222222222,-0.0034722222222222238
dk,rushing,QB,rush_ypa,2019,40,3.6403882547334585,3.6070471368631436,3.60832638744138,0.0012792505782361907,4,0.0834621343935946,0.08322230119809051,-0.00023983319550408,0.5515151515151515,0.75,0.1984848484848485
dk,rushing,QB,rush_ypa,2020,42,4.059877299730801,3.8841140393824207,3.8902612272682533,0.006147187885832572,5,0.09045007844447128,0.09238079797904855,0.0019307195345772687,0.49428571428571433,0.48,-0.014285714285714346
dk,rushing,QB,rush_ypa,2021,41,3.048571662006629,3.4467414494143442,3.4652307128195643,0.018489263405220058,5,0.07793127680871584,0.07790037761805162,-3.089919066422142e-05,0.8242424242424242,0.8333333333333333,0.009090909090909038
dk,rushing,QB,rush_ypa,2022,43,3.3651715602372296,3.4562930106249685,3.4693481302760807,0.013055119651112168,5,0.06398256244148597,0.06631035334659276,0.0023277909051067913,0.885,0.8583333333333332,-0.02666666666666684
dk,rushing,QB,rush_ypa,2023,45,3.1335968003005648,3.200983171395863,3.2054950638883737,0.004511892492510494,5,0.06520926494971598,0.06525285898833043,4.359403861445288e-05,0.7435897435897436,0.7435897435897436,0.0
dk,rushing,QB,rush_ypa,2024,44,3.3252560094828088,3.32223749773475,3.343824775402237,0.021587277667487026,5,0.08510241802055145,0.08511568766828946,1.3269647738012313e-05,0.3790476190476191,0.3790476190476191,0.0
dk,rushing,QB,rush_ypa,2025,43,3.360335377777313,3.408129099615109,3.402614583193839,-0.005514516421269988,5,0.10421083199122504,0.10400209034375404,-0.0002087416474709919,0.3072927072927073,0.3145454545454546,0.007252747252747271
dk,rushing,QB,rush_zone_share,2018,40,3.939212698665726,3.9333730773739592,3.9792814109372747,0.04590833356331547,4,0.09451939336259582,0.09606270889231343,0.0015433155297176065,0.09913194444444444,0.09003496503496503,-0.009096979409479414
dk,rushing,QB,rush_zone_share,2019,40,3.6403882547334585,3.6070471368631436,3.5995677959475394,-0.0074793409156042046,4,0.0834621343935946,0.08323265736114502,-0.0002294770324495765,0.5515151515151515,0.5873397435897436,0.0358245920745921
dk,rushing,QB,rush_zone_share,2020,42,4.059877299730801,3.8841140393824207,3.879647350848859,-0.00446668853356158,5,0.09045007844447128,0.09224114679221483,0.001791068347743549,0.49428571428571433,0.5476190476190476,0.05333333333333323
dk,rushing,QB,rush_zone_share,2021,41,3.048571662006629,3.4467414494143442,3.47531455614093,0.028573106726585973,5,0.07793127680871584,0.07770193194783558,-0.0002293448608802623,0.8242424242424242,0.8242424242424242,0.0
dk,rushing,QB,rush_zone_share,2022,43,3.3651715602372296,3.4562930106249685,3.4602400536217397,0.003947042996771177,5,0.06398256244148597,0.06574240627600728,0.0017598438345213102,0.885,0.885,0.0
dk,rushing,QB,rush_zone_share,2023,45,3.1335968003005648,3.200983171395863,3.163561981279034,-0.037421190116829095,5,0.06520926494971598,0.06519215111260701,-1.7113837108964636e-05,0.7435897435897436,0.7435897435897436,0.0
dk,rushing,QB,rush_zone_share,2024,44,3.3252560094828088,3.32223749773475,3.321589590668238,-0.0006479070665124098,5,0.08510241802055145,0.08492102577618782,-0.000181392244363629,0.3790476190476191,0.3790476190476191,0.0
dk,rushing,QB,rush_zone_share,2025,43,3.360335377777313,3.408129099615109,3.462559802917246,0.054430703302137395,5,0.10421083199122504,0.10235835266937453,-0.0018524793218505087,0.3072927072927073,0.4072927072927073,0.09999999999999998
dk,rushing,RB,rush_breakaway_percent,2018,109,4.054595803184406,4.123819576660515,4.195677999442897,0.07185842278238219,11,0.04720476141429478,0.048163574651133995,0.0009588132368392177,0.8252845194021665,0.8127446820309692,-0.012539837371197349
dk,rushing,RB,rush_breakaway_percent,2019,105,3.1333563969701617,3.2106249708136505,3.2108205752476286,0.00019560443397814709,11,0.061400788305181565,0.06200609142574232,0.0006053031205607573,0.6669991772932949,0.6604445809061628,-0.006554596387132183
dk,rushing,RB,rush_breakaway_percent,2020,122,3.5732642848581824,3.6026469149577554,3.5988278152449134,-0.003819099712842,13,0.06815924301627026,0.06950240275477113,0.0013431597385008681,0.47102601102601094,0.4493156412928978,-0.021710369733113133
dk,rushing,RB,rush_breakaway_percent,2021,116,3.4206733984581086,3.408010478768566,3.416342603491023,0.008332124722457035,12,0.05048116546531369,0.0505661988576921,8.503339237840579e-05,0.7412994576229871,0.7463744006011559,0.005074942978168795
dk,rushing,RB,rush_breakaway_percent,2022,122,2.9506090540779812,3.0084823313165585,2.9930261865359733,-0.015456144780585213,13,0.05612951177686847,0.05626862937685952,0.000139117599991051,0.6190854366444203,0.6339852846644017,0.014899848019981454
dk,rushing,RB,rush_breakaway_percent,2023,109,3.699958190667224,3.6913296593508944,3.69234751364544,0.0010178542945453728,11,0.09048787841603421,0.09065039035151663,0.00016251193548241782,0.3188471408770913,0.3189263545926686,7.921371557728651e-05
dk,rushing,RB,rush_breakaway_percent,2024,109,3.5463989726467835,3.532888044478439,3.5257918805542836,-0.007096163924155352,11,0.05722320726614525,0.05724387378905678,2.0666522911529095e-05,0.6222402597402596,0.6222402597402596,0.0
dk,rushing,RB,rush_breakaway_percent,2025,109,3.279033497969921,3.2516966299751466,3.265475482195695,0.013778852220548199,11,0.048210457621124046,0.04814927836100164,-6.117926012240427e-05,0.7252426866063231,0.7252426866063231,0.0
dk,rushing,RB,rush_breakaway_yards_per_attempt,2018,109,4.054595803184406,4.123819576660515,4.168877124586715,0.045057547926200314,11,0.04720476141429478,0.04809255668139057,0.0008877952670957936,0.8252845194021665,0.813248054627365,-0.01203646477480147
dk,rushing,RB,rush_breakaway_yards_per_attempt,2019,105,3.1333563969701617,3.2106249708136505,3.2101445910181505,-0.00048037979549997445,11,0.061400788305181565,0.06165891081963889,0.0002581225144573235,0.6669991772932949,0.6604445809061628,-0.006554596387132183
dk,rushing,RB,rush_breakaway_yards_per_attempt,2020,122,3.5732642848581824,3.6026469149577554,3.5966213114048946,-0.006025603552860748,13,0.06815924301627026,0.06868120682619108,0.0005219638099208251,0.47102601102601094,0.4616870736101505,-0.009338937415860449
